node,degree,degree_rank,betweenness,betweenness_rank,eigenvector,eigenvector_rank,thanks,thanks_rank,papers,papers_rank
"Rouwenhorst, K. Geert",25,197,0.0012320127,675,0.0597701293,48,5,230,2,112
"Rovelli, Riccardo",11,598,6.10868033940007E-05,1220,0.0026086116,1108,,,1,298
"Rozeff, Michael S.",11,598,0.003376411,296,0.0028197847,1063,2,556,2,112
"Rozycki, John J.",2,1930,0,2399,0.0004048134,2168,1,938,,
"Ruback, Richard S.",42,53,0.0094672419,82,0.0230274609,219,8,110,1,298
"Rubinstein, Mark E.",17,368,0.0022258986,452,0.0225043649,226,13,38,,
"Rubio, Gonzalo",5,1065,0.0003656446,974,2.25211930944833E-05,2877,,,1,298
"Rudebusch, Glenn D.",2,1930,0.0006311139,855,7.4739281788725E-06,2979,1,938,1,298
"Rudolf, Markus",10,677,0.001267177,641,0.0002450529,2334,,,1,298
"Rudolph, Bernd",4,1218,0.0016333538,566,0.0004924629,2083,2,556,,
"Ruekert, Robert W.",4,1218,6.7422211008931E-07,1734,3.92225126220445E-05,2787,1,938,,
"Ruland, William",18,342,0.0043855388,231,0.0016413012,1399,,,1,298
"Runkle, David E.",2,1930,1.99215251282149E-07,1881,0.0001769195,2467,1,938,,
"Ruseski, Gorazd",1,2736,0,2399,7.41461876376247E-07,3108,1,938,,
"Russell, Jeffrey R.",1,2736,0,2399,0.0082308624,580,1,938,,
"Russell, Steven",2,1930,7.55911203476155E-07,1695,0.0002409637,2337,1,938,,
"Russo, Paolo Finaldi",2,1930,0.000315557,999,7.24866099141045E-05,2672,1,938,,
"Ruud, Paul A.",1,2736,0,2399,0.0072874081,623,2,556,,
"Ryder, Harl E.",1,2736,0,2399,0.0001761815,2469,1,938,,
"Rydqvist, Kristian",26,185,0.0155502535,35,0.0142622984,365,8,110,1,298
"Ryngaert, Michael D.",27,174,0.0055778337,176,0.0478710458,66,7,142,3,34
"Ryu, Keunkwan",1,2736,0,2399,5.43610763663346E-05,2730,1,938,,
"Röell, Ailsa A.",11,598,0.0006348181,843,0.0062515948,697,5,230,,
"Röller, Lars Hendrik",2,1930,,,,,1,938,,
"Rühl, Christof",2,1930,2.49019064102687E-08,2172,8.46529062396458E-08,3153,1,938,,
S ETHIER,2,1930,6.47449566666986E-08,2059,0.0002745005,2302,1,938,,
S LEE,2,1930,8.53779648352069E-08,2020,2.24128093426608E-05,2885,1,938,,
SABINE HENKE,4,1218,0.0016333538,566,0.0004924629,2083,2,556,,
SAM SHENG-YUNG YANG,2,1930,4.38471228762822E-06,1487,0.0002056969,2406,1,938,,
SANDIE DAIGNAULT,3,1457,6.31693628733499E-05,1215,0.0020143572,1271,1,938,,
SCOTT G ALVAREZ,1,2736,0,2399,0.0005008412,2076,1,938,,
SCOTT MACDONALD,4,1218,3.98430502564299E-07,1815,0.0002300061,2369,1,938,,
SCOTT SIPPRELLE,3,1457,2.09291525766889E-06,1550,0.0017278714,1360,1,938,,
"SEFCIK, STEPHAN E.",2,1930,3.78450457186016E-07,1828,0.001332773,1504,1,938,,
"SELTO, FRANK H.",2,1930,1.81104773892863E-08,2250,0.0002379513,2341,1,938,,
SERGIO BIENSTOCK,3,1457,0.00000305,1513,0.0004650094,2110,1,938,,
SEUNG-DOO CHOI,4,1218,9.62123290276093E-07,1662,0.001217381,1553,1,938,,
SHERI AGGARWAL,3,1457,5.27815229431416E-07,1786,0.0009912503,1688,2,556,,
SHILPA CHANDRA,3,1457,1.57265446585127E-06,1623,0.0004074974,2162,1,938,,
SHINJUN LIU,2,1930,0,2399,0.00160312,1404,1,938,,
SKIP VICTOR,3,1457,5.72888634979083E-07,1769,0.0010693953,1620,1,938,,
SOM SOMANATHAN,4,1218,6.7422211008931E-07,1734,3.92225126220445E-05,2787,1,938,,
SONNY BHATIA,3,1457,1.1952915076929E-07,1966,6.41057350199435E-07,3117,1,938,,
STANLEY KON,3,1457,5.89479730746453E-06,1448,0.0018870167,1311,2,556,,
STEPHANIE BERG,1,2736,0,2399,0.0024430656,1153,1,938,,
STEPHEN CASE,3,1457,5.72888634979083E-07,1769,0.0010693953,1620,1,938,,
STEPHEN SCHURMAN,1,2736,0,2399,0.0024430656,1153,1,938,,
STEVE BUTTERWORTH,2,1930,,,,,1,938,,
STEVE DICKERSON,2,1930,0,2399,0.0027537531,1074,1,938,,
STEVE HANSEN,3,1457,7.15607408853938E-07,1708,0.0024348062,1158,1,938,,
STEVE LYBARGER,2,1930,0,2399,0.0001416798,2539,1,938,,
STEVE PANITZ,2,1930,1.81104773892863E-08,2250,9.7218527045095E-05,2604,1,938,,
STEVE SHEFFRIN,1,2736,,,,,1,938,,
STEVE SUNG,2,1930,4.72477659630819E-07,1800,0.0004661622,2109,1,938,,
STEVE THEL,1,2736,0,2399,0.0002012317,2410,1,938,,
STEVE WALLMAN,2,1930,1.75927548302166E-07,1900,0.0052405047,764,1,938,,
STUART LOW,3,1457,1.96353548823408E-07,1884,0.0009577448,1731,1,938,,
SUBI RANGAN,1,2736,0,2399,0.0014318578,1476,1,938,,
SUBU VENKATARAMAN,4,1218,0.000002215,1545,0.002366035,1185,2,556,,
SUSAN BERGER,3,1457,9.84748183033507E-06,1390,0.0009553359,1735,1,938,,
SUSAN HELFRICK,2,1930,0,2399,0.0030688387,1024,1,938,,
SUSAN LEADEM,3,1457,7.19875174556792E-06,1424,0.0015905999,1410,1,938,,
SUSAN MONACO,5,1065,6.77722472499077E-07,1727,0.0074829575,616,2,556,,
SUSAN PARKER,1,2736,,,,,1,938,,
SUSIE METRICK,1,2736,0,2399,0.0027465059,1075,1,938,,
SVEN-IVAN SUNDQVIST,1,2736,0,2399,0.0001280526,2569,1,938,,
SYD FINKELSTEIN,2,1930,3.45859811253732E-08,2126,0.0005250881,2059,1,938,,
"Saar, Gideon",4,1218,6.29100793522577E-08,2061,0.0001109584,2580,1,938,,
"Sabel, Charles F.",2,1930,1.10675139601194E-08,2354,0.0004383661,2136,1,938,,
"Sachs, Kevin",1,2736,0,2399,0.0001418482,2534,1,938,,
"Sade, Orly",3,1457,3.76854092627951E-07,1829,0.0005689408,2025,1,938,,
"Sadr, Amir",2,1930,1.76038811406008E-06,1601,0.0009700328,1720,1,938,,
"Safieddine, Assem M.",18,342,0.0006099302,878,0.0239160893,210,2,556,1,298
"Sahlman, William A.",4,1218,7.13368278771797E-07,1720,0.0293883129,162,5,230,,
"Saidenberg, Marc R.",7,856,0.0003191646,994,0.002812609,1065,1,938,1,298
"Saito, Makoto",2,1930,,,,,,,1,298
"Sakellaris, Plutarchos",1,2736,0,2399,1.52806627878961E-06,3068,1,938,,
"Salas, Vicente",3,1457,0.0006311538,852,3.02514184802834E-08,3167,1,938,1,298
"Salorio, Eugene M.",2,1930,1.17185441930676E-08,2332,0.0007480365,1910,1,938,,
"Salvo, Alberto",3,1457,9.96076256410747E-08,2001,1.07717836104522E-05,2962,1,938,,
"Samolyk, Katherine A.",7,856,0.0009790223,732,0.0026479506,1103,,,1,298
"Sampson, Michael J.",2,1930,0.0001261033,1137,1.58303882721786E-05,2905,1,938,,
"Samwick, Andrew A.",21,270,0.0044838397,221,0.0076056204,612,1,938,1,298
"Sander, Harald",1,2736,,,,,,,1,298
"Sanders, Anthony B.",2,1930,0,2399,0.0016764458,1377,1,938,,
"Sandås, Patrik",5,1065,2.45254357352729E-06,1539,0.004851156,804,4,300,,
"Sangjoon, Jun",2,1930,2.98822876923224E-07,1846,9.11074928237913E-06,2968,,,1,298
"Sankaran, Jayaram K.",2,1930,,,,,,,1,298
"Sankarasubramanian, L.",5,1065,6.89152316712348E-06,1438,2.78185747617893E-05,2854,2,556,,
"Sansing, Richard C.",1,2736,0,2399,0.003643704,936,1,938,,
"Santa-Clara, Pedro",8,782,0.0001571076,1107,0.0042588874,866,4,300,,
"Santaella, Julio A.",2,1930,1.81104773892863E-08,2250,8.03235931997443E-07,3094,1,938,,
"Santomero, Anthony M.",14,467,0.0016401101,565,0.0051289839,781,6,176,3,34
"Santos, João A.C.",22,248,0.0045244822,217,0.0096976635,511,1,938,2,112
"Santos, Manuel S.",1,2736,,,,,1,938,,
"Sapienza, Paola",3,1457,1.51270145351565E-07,1919,0.0117012084,440,2,556,,
"Sargent, Thomas J.",5,1065,0.0003549828,978,6.18115472056904E-05,2689,2,556,2,112
"Sarig, Oded H.",20,288,0.0039231983,257,0.0131943131,394,2,556,1,298
"Sarin, Atulya",24,215,0.0021574489,459,0.0143722283,363,2,556,2,112
"Sarkar, Asani",2,1930,1.17185441930676E-08,2332,0.0002177086,2391,1,938,,
"Sarkissian, Sergei",2,1930,1.32558467901814E-07,1944,0.0012699564,1523,1,938,,
"Sarnat, Marshall",1,2736,,,,,1,938,,
"Sartain, Robert L.",5,1065,4.68155840513051E-06,1479,0.0006871617,1951,,,1,298
"Satchell, Stephen Ellwood",4,1218,,,,,,,1,298
"Sauer, Raymond D.",4,1218,3.98430502564299E-07,1815,0.0002300061,2369,1,938,,
"Saunders, Anthony",57,20,0.0233854193,20,0.0470200512,69,10,68,8,1
"Savaşoglu, Serkan",1,2736,0,2399,0.0042662059,854,1,938,,
"Saá-Requejo, Jesús",1,2736,0,2399,0.0082308624,580,1,938,,
"Scalise, Joseph M.",15,432,0.0048213053,203,0.0136650343,382,1,938,1,298
"Scapens, Robert W.",2,1930,0.0001576789,1104,5.14063967443915E-06,2993,1,938,,
"Schaefer, Stephen M.",1,2736,0,2399,0.000968318,1726,1,938,,
"Schaling, Eric",5,1065,0.0004217741,949,7.27848297134803E-06,2983,,,1,298
"Schall, Lawrence D.",16,403,0.0016318679,571,0.0073821306,620,,,1,298
"Schaller, Huntley",2,1930,0,2399,2.2445515628622E-05,2879,1,938,,
"Schallheim, James S.",13,503,0.0016322088,570,0.0170025032,301,,,1,298
"Scharfstein, David S.",39,69,0.0078325809,113,0.0674257574,34,13,38,1,298
"Scheinkman, José A.",1,2736,0,2399,0.0001093143,2590,1,938,,
"Schiantarelli, Fabio",3,1457,0,2399,0.0155847319,328,3,390,,
"Schill, Michael J.",11,598,0.000681623,818,0.0032840028,990,,,1,298
"Schiller, Ulf",1,2736,0,2399,0.0033164226,987,1,938,,
"Schipper, Katherine A.",2,1930,4.69400667551875E-07,1801,0.0008641275,1787,1,938,,
"Schlingemann, Frederik P.",4,1218,0.0003237879,993,0.0055503663,746,1,938,,
"Schlögl, Lutz",2,1930,0,2399,5.07938727510102E-07,3131,,,1,298
"Schmeits, Anjolein",12,553,0.0004890539,919,0.0147289272,356,2,556,1,298
"Schmid, Frank A.",16,403,0.0006777742,821,0.0167539787,307,,,1,298
"Schmidt, Hartmut",2,1930,0.0001261033,1133,0.00000051,3127,1,938,,
"Schmidt, James R.",2,1930,,,,,1,938,,
"Schmidt, Reinhard H.",7,856,0.0004095044,957,0.0032505336,1001,1,938,1,298
"Schmidt, Wolfgang M.",4,1218,1.49411438461612E-07,1922,1.91479188702375E-05,2896,1,938,,
"Schnitzlein, Charles R.",1,2736,0,2399,0.0011433354,1589,1,938,,
"Schoenberg, Ronald J.",4,1218,4.15247145246949E-05,1265,0.0005944929,2006,1,938,,
"Schoenmaker, Dirk",1,2736,0,2399,0.0001761815,2469,1,938,,
"Scholnick, Barry",3,1457,6.37392970631524E-07,1761,0.0010005161,1675,1,938,,
"Scholtens, Bert",7,856,0.0094348343,84,0.0014661773,1455,,,2,112
"Schotman, Peter C.",4,1218,6.29100793522577E-08,2061,0.0001109584,2580,1,938,,
"Schott, Peter K.",1,2736,0,2399,0.0003531166,2236,1,938,,
"Schrand, Catherine M.",30,139,0.0021231512,466,0.0400063526,95,4,300,2,112
"Schreft, Stacey L.",7,856,0.001009508,723,0.0002537979,2327,1,938,1,298
"Schroder, Mark",8,782,0.0012861534,631,0.0039769606,897,,,1,298
"Schroeder, Douglas A.",2,1930,0.00000001,2381,0.000200704,2417,1,938,,
"Schultz, Paul Harvey",41,56,0.0020972031,471,0.0726613722,29,9,82,5,4
"Schulze, Henrik D.",4,1218,0.0012625053,647,0.000070151,2680,,,1,298
"Schwarcz, Steven L.",2,1930,1.07060236348942E-06,1652,0.0018145946,1330,1,938,,
"Schwartz, Alan D.",9,724,0.0006607396,829,0.0106247142,481,5,230,,
"Schwartz, Anna Jacobson",1,2736,0,2399,1.52806627878961E-06,3068,1,938,,
"Schwartz, Eduardo S.",9,724,2.46708355389852E-05,1312,0.0070828249,643,7,142,,
"Schwartz, Kenneth B.",23,232,0.0016841541,558,0.00706036,646,,,1,298
"Schwartz, Rachel",6,956,0.0001254117,1141,0.0010351716,1656,,,1,298
"Schwert, G. William",24,215,0.0043935412,229,0.0478036366,67,10,68,1,298
"Scott, Charles E.",2,1930,,,,,1,938,,
"Scott, Louis O.",7,856,1.60959218676559E-05,1346,0.0024910671,1147,3,390,,
"Scruggs, John T.",5,1065,6.80984133966147E-06,1440,0.0041000853,878,,,1,298
"Sealey, Calvin William",7,856,0.0004587318,937,0.0019455238,1291,1,938,1,298
"Seater, John J.",6,956,0.0003015312,1017,0.0002661089,2317,2,556,1,298
"Sebenius, James K.",3,1457,5.72888634979083E-07,1769,0.0010693953,1620,1,938,,
"Seguin, Paul J.",7,856,7.78612637524322E-05,1193,0.0056845119,736,3,390,,
"Selgin, George A.",4,1218,0.0100501024,73,0.0006787299,1956,3,390,,
"Selvaggio, Robert D.",2,1930,1.74313344871881E-07,1908,8.58134208164329E-05,2633,1,938,,
"Sembenelli, Alessandro",3,1457,2.01459869020253E-07,1877,0.000397987,2173,1,938,,
"Sen, Pradyot K.",1,2736,0,2399,0.0001418482,2534,1,938,,
"Senbet, Lemma W.",34,98,0.0135055988,48,0.0301919139,149,8,110,2,112
"Seppi, Duane J.",27,174,0.0042264094,243,0.0107987614,476,5,230,1,298
"Sercu, Piet",8,782,0.0012333832,674,0.0002201119,2385,2,556,1,298
"Serletis, Apostólos",4,1218,0.0001194679,1147,7.58103038531774E-05,2663,,,1,298
"Serna, Gregorio M.",5,1065,0.0003656446,974,2.25211930944833E-05,2877,,,1,298
"Serrano, Roberto",1,2736,0,2399,0.0001761815,2469,1,938,,
"Serrat, Angel",3,1457,1.01030591721661E-06,1660,0.0009089011,1759,2,556,,
"Servaes, Henri",56,21,0.0093517627,86,0.0788558549,24,11,54,3,34
"Seth, Anju K.",1,2736,0,2399,0.0003078656,2272,1,938,,
"Seth, Rama",3,1457,,,,,,,1,298
"Sethapakdi, Pricha",4,1218,0.0003154574,1003,0.0002727928,2306,,,1,298
"Sevestre, Patrick",2,1930,,,,,1,938,,
"Seward, James K.",6,956,0.0003839038,968,0.0048195587,806,,,1,298
"Seyhun, H. Nejat",3,1457,1.30918927416417E-06,1639,0.0014366074,1471,1,938,,
"Shackleton, Mark B.",5,1065,0.0025223639,423,0.0001941679,2431,1,938,1,298
"Shaffer, Sherrill L.",16,403,0.0055901399,175,0.0053107981,759,1,938,4,10
"Shafik, Nemat",4,1218,9.62123290276093E-07,1662,0.001217381,1553,1,938,,
"Shah, Ajay",2,1930,2.84593216117356E-08,2149,5.1246756004182E-05,2744,1,938,,
"Shanken, Jay",10,677,0.000573562,889,0.0156623365,326,6,176,,
"Shapiro, Alan C.",5,1065,6.40377654276303E-05,1214,0.0025949413,1109,2,556,,
"Sharpe, Steven A.",13,503,0.0028411839,347,0.0086857175,561,1,938,1,298
"Shastri, Kuldeep",9,724,0.0003960609,962,0.003507607,954,1,938,1,298
"Shaw, Pamela Erickson",2,1930,6.77331854359308E-07,1732,0.0007413153,1920,1,938,,
"Shaw, Wayne H.",22,248,0.0026913298,379,0.0201034895,257,2,556,1,298
"Sheard, PAUL",2,1930,8.98863559443344E-08,2013,0.0003645883,2217,1,938,,
"Sheehan, Dennis P.",21,270,0.0025284665,409,0.0203491049,253,2,556,1,298
"Shefrin, Hersh M.",6,956,0.0001902406,1079,0.0171499295,300,4,300,,
"Shen, Frederick C.",4,1218,0.0006551751,832,0.0003846863,2210,,,1,298
"Shepard, Andrea",2,1930,7.13368278771797E-07,1720,0.0022102465,1211,1,938,,
"Shephard, Neil G.",1,2736,0,2399,0.0005231776,2067,1,938,,
"Sherman, Ann Guenther",7,856,0,2399,0.013866753,374,,,1,298
"Shevlin, Terry J.",10,677,0.0014568531,603,0.0083691371,573,4,300,,
"Shields, Kalvinder K.",2,1930,,,,,1,938,,
"Shiller, Robert J.",19,316,0.0054288977,182,0.0283625554,174,6,176,1,298
"Shimko, David C.",5,1065,0.0005526858,895,0.0045919391,822,2,556,,
"Shin, Hyun Song",5,1065,1.14508964852184E-06,1644,0.0040161183,890,3,390,,
"Shirakawa, Hiroshi",1,2736,0,2399,2.56130390940076E-06,3045,1,938,,
"Shirley, Mary M.",6,956,2.21275236776959E-06,1548,0.005546819,747,3,390,,
"Shivakumar, Lakshmanan",7,856,0.0002048599,1070,0.0070974446,642,3,390,,
"Shivdasani, Anil",31,118,0.0011647972,688,0.0407664485,90,11,54,2,112
"Shively, Philip A.",3,1457,1.83799785409126E-07,1891,0.0009750412,1702,1,938,,
"Shively, Thomas S.",3,1457,1.57265446585127E-06,1623,0.0004074974,2162,1,938,,
"Shleifer, Andrei",74,9,0.049477526,4,0.1635501226,9,26,7,4,10
"Shockley, Richard L.",3,1457,1.6504371461564E-06,1611,0.000389869,2192,1,938,,
"Shome, Dilip K.",3,1457,1.13626822461428E-05,1374,0.0004439282,2132,1,938,,
"Shreve, Steven E.",3,1457,1.01846060434204E-05,1381,0.0007783341,1874,1,938,,
"Shroff, Pervin K.",20,288,0.0028711715,344,0.0039900129,895,,,1,298
"Shu, Susan",1,2736,0,2399,0.0006364435,1981,1,938,,
"Shukla, Ravi K.",2,1930,1.53242500986269E-08,2287,0.0002304685,2358,1,938,,
"Shumway, Tyler",7,856,2.75174164395918E-05,1301,0.0199884218,259,2,556,1,298
"Shyam-Sunder, Lakshmi",3,1457,3.25280810970529E-06,1507,0.0108483646,473,,,1,298
"Sias, Richard W.",11,598,0.0015825129,580,0.0060451827,712,1,938,1,298
"Sicherman, Neil W.",3,1457,1.9295290692204E-06,1577,0.000360527,2230,1,938,,
"Siconolfi, Paolo",3,1457,7.87068991747124E-06,1419,0.0008998864,1768,2,556,,
"Siddique, Akhtar R.",8,782,7.42103049090758E-05,1198,0.0114794425,451,2,556,1,298
"Siegel, Andrew F.",6,956,0.0008459074,772,0.0019562426,1288,3,390,,
"Siegel, Donald S.",4,1218,6.77722472499077E-07,1727,0.0002189164,2387,1,938,,
"Sierra, Gregory E.",2,1930,0.000000021,2221,0.0001613874,2492,1,938,,
"Siggelkow, Nicolaj",4,1218,0.000018602,1333,0.0030736369,1023,2,556,,
"Siklos, Pierre L.",9,724,0.0025200542,426,5.11785139644269E-05,2745,,,1,298
"Silber, William L.",6,956,0.0001269302,1132,0.0036526316,932,3,390,,
"Simin, Timothy T.",2,1930,1.32558467901814E-07,1944,0.0012699564,1523,1,938,,
"Simkins, Betty Jo",3,1457,0,2399,0.0008911532,1771,,,1,298
"Simon, David P.",3,1457,2.04283721133894E-06,1558,0.0001502697,2521,1,938,,
"Simonds, Richard R.",2,1930,2.02194966579105E-07,1875,0.0018368308,1319,1,938,,
"Simonoff, Jeffrey S.",3,1457,9.84748183033507E-06,1390,0.0009553359,1735,1,938,,
"Sims, Christopher A.",2,1930,0.000000192,1888,0.0009729249,1713,1,938,,
"Sims, Emily",2,1930,4.1256673630427E-08,2103,0.0016519723,1384,1,938,,
"Singal, Vijay",6,956,6.44154594442901E-05,1213,0.0029528869,1044,3,390,,
"Singer, Hal J.",7,856,0.0005271736,903,0.0019659451,1286,,,1,298
"Singer, Ronald F.",2,1930,2.84593216117356E-08,2149,0.000076336,2656,1,938,,
"Singh, Ajai K.",8,782,0.0012975684,628,0.0010821507,1611,3,390,1,298
"Singh, Gurbachan B.",2,1930,0,2399,3.55400155648882E-07,3143,,,1,298
"Singh, Rajdeep",27,174,0.0017892807,544,0.0188236683,276,2,556,2,112
"Singleton, J. Clay",3,1457,1.1952915076929E-07,1966,6.41057350199435E-07,3117,1,938,,
"Singleton, Kenneth J.",30,139,0.0109601846,66,0.0231067081,218,9,82,2,112
"Sinkey, Joseph F.",14,467,0.0019952034,486,0.0075865457,613,5,230,1,298
"Sinquefield, Rex A.",3,1457,0,2399,0.0251092748,201,3,390,,
"Sirmans, C. F.",1,2736,0,2399,0.0010867523,1609,1,938,,
"Sirri, Erik R.",32,112,0.0064254077,147,0.0219875821,231,8,110,1,298
"Sjöström, Tomas",1,2736,0,2399,0.0014336002,1472,1,938,,
"Sjöö, Boo",1,2736,0,2399,1.33788309012367E-05,2929,1,938,,
"Skantz, Terrance R.",2,1930,1.53242500986269E-08,2287,6.02744109423922E-05,2690,1,938,,
"Skiadas, Costis",2,1930,1.99215251282149E-07,1883,0.0008625766,1792,2,556,,
"Skinner, Douglas J.",14,467,0.0034761728,286,0.0185232559,282,1,938,1,298
"Skinner, Frank S.",3,1457,0.0006312275,851,0.000152796,2513,,,1,298
"Skinner, Jonathan S.",2,1930,3.45859811253732E-08,2126,0.0005250881,2059,1,938,,
"Slaughter, Matthew J.",2,1930,3.45859811253732E-08,2126,0.0005250881,2059,1,938,,
"Sleet, Christopher",6,956,4.57023693754271E-05,1251,0.0007876666,1863,,,1,298
"Slezak, Steve L.",10,677,0.0001053769,1162,0.0121507652,422,5,230,,
"Sloan, Richard G.",1,2736,0,2399,0.0011647729,1578,1,938,,
"Slovin, Myron B.",3,1457,,,,,,,3,34
"Small, David H.",2,1930,1.66012709401791E-08,2274,1.38919499016318E-06,3074,1,938,,
"Smart, Scott B.",5,1065,2.06093266185949E-05,1326,0.000875966,1779,,,1,298
"Smets, Hilde",1,2736,0,2399,0.0002874042,2287,1,938,,
"Smidt, Seymour",4,1218,6.29100793522577E-08,2061,0.0001109584,2580,1,938,,
"Smith, Abbie J.",4,1218,2.30362397712771E-06,1542,0.0049852215,791,3,390,,
"Smith, Brian Frederick",5,1065,5.88373043477895E-05,1225,0.0006800181,1954,,,2,112
"Smith, Bruce D.",31,118,0.0105423211,71,0.0080784035,592,7,142,4,10
"Smith, Clifford W.",25,197,0.0049511897,201,0.0377820515,105,11,54,1,298
"Smith, David C.",28,158,0.0035533856,280,0.0126479995,407,3,390,2,112
"Smith, Janet Kiholm",2,1930,0,2399,0.000087987,2625,,,1,298
"Smith, Jeffrey W.",2,1930,6.64050837607165E-08,2048,0.0003891504,2200,1,938,,
"Smith, Michael L.",11,598,0.0016093816,572,0.0042053062,868,,,1,298
"Smith, R. Todd",0,3397,,,,,,,1,298
"Smith, Richard L.",4,1218,0.0012618707,658,0.001660827,1381,1,938,1,298
"Smith, Ron P.",2,1930,2.21350279202388E-08,2198,2.57505535015486E-06,3040,1,938,,
"Smith, Stephen D.",5,1065,0.0003954777,963,0.0033734508,980,3,390,,
"Smith, Tom",9,724,0.000193192,1075,0.0123668706,415,3,390,1,298
"Sobel, Joel",2,1930,1.06199306749675E-07,1992,0.0008083435,1842,1,938,,
"Soderstrom, Naomi Siegel",2,1930,,,,,1,938,,
"Sofianos, George",18,342,0.0006248663,872,0.0149308632,352,7,142,1,298
"Sokobin, Jonathan",3,1457,4.50808602280276E-06,1485,0.0015771799,1419,1,938,,
"Sokoloff, Kenneth L.",1,2736,0,2399,0.0008485941,1799,1,938,,
"Solnik, Bruno H.",3,1457,0.000001136,1647,0.0007256465,1930,1,938,,
"Solomon, Elinor Harris",7,856,0.0018927441,514,0.0049105974,799,,,1,298
"Solow, Robert M.",1,2736,0,2399,0.0078856173,602,2,556,,
"Somanathan, E.",1,2736,0,2399,0.0014336002,1472,1,938,,
"Sondermann, Dieter",6,956,0.0012620784,648,1.9173481526216E-05,2895,2,556,,
"Soner, Halil Meté",5,1065,0.0002123977,1056,0.000321406,2267,,,1,298
"Song, Moon H.",10,677,0.0003301543,989,0.0125984929,411,,,1,298
"Soo, Billy S.",3,1457,0.000000388,1817,0.0007962337,1848,1,938,,
"Sopranzetti, Ben J.",4,1218,0.0001138049,1153,0.0069874725,650,,,1,298
"Sorescu, Sorin M.",13,503,0.0031640932,314,0.0323648175,133,1,938,1,298
"Sorger, Gerhard",1,2736,0,2399,0.000157853,2505,1,938,,
"Sougiannis, Theodore",2,1930,0.00000001,2381,0.000200704,2417,1,938,,
"Southwick, Lawrence",1,2736,0,2399,0.0001418482,2534,1,938,,
"Spatt, Chester S.",37,81,0.00899331,88,0.0211671763,239,9,82,2,112
"Spencer, Barbara",2,1930,2.41473031857151E-08,2197,0.0015409914,1427,1,938,,
"Spencer, Carolyn",3,1457,,,,,,,1,298
"Spencer, Peter D.",2,1930,,,,,1,938,,
"Sperlich, Stefan A.",1,2736,0,2399,0.0003900398,2184,1,938,,
"Spiegel, Matthew",41,56,0.0052155617,189,0.0350324366,119,10,68,3,34
"Spiegel, Yossi",2,1930,0,2399,0.0007418207,1916,1,938,,
"Spiess, D. Katherine",6,956,9.1647082271662E-05,1180,0.0015462165,1424,,,1,298
"Spindt, Paul A.",26,185,0.0043048934,239,0.0068737404,657,2,556,1,298
"Spitzer, John J.",2,1930,8.05216503990229E-07,1688,0.0021008942,1241,1,938,,
"Spulber, Nicolas",1,2736,0,2399,2.81336379650695E-06,3028,1,938,,
"Srinivas, P. S.",11,598,0.0009606692,734,0.0050370387,788,,,1,298
"Stadler, George W.",8,782,0.00189125,519,1.68168549263257E-06,3066,,,1,298
"Stafford, Erik",2,1930,0,2399,0.0116110822,442,2,556,,
"Stahl, Konrad O.",2,1930,2.49019064102687E-08,2172,1.57366073562179E-05,2909,1,938,,
"Stambaugh, Robert F.",31,118,0.0084507108,101,0.0453625315,74,8,110,3,34
"Stangeland, David A.",6,956,0.0003055981,1015,0.002692952,1093,1,938,1,298
"Stanton, Richard Henry",4,1218,0,2399,0.0049965554,790,1,938,1,298
"Stanton, Sonya Williams",9,724,0,2399,0.0165066565,311,1,938,1,298
"Stapleton, Richard C.",8,782,0.0124046065,58,0.0011087456,1599,3,390,,
"Starks, Laura T.",21,270,0.0025330226,408,0.0086943093,560,4,300,1,298
"Starr-McCluer, Martha",5,1065,5.1276713771571E-05,1240,0.0013882084,1484,2,556,,
"Startz, Richard",2,1930,0.0001049817,1163,2.61651053164331E-05,2861,1,938,,
"Statman, Meir",2,1930,0,2399,0.0030688387,1024,1,938,,
"Stehm, Jeff",1,2736,0,2399,5.44577393692721E-05,2725,,,1,298
"Stein, Jeremy C.",51,29,0.0071773306,126,0.13956561,14,20,14,4,10
"Stein, Jerome L.",2,1930,0.0006311139,855,9.79545665270704E-05,2598,1,938,1,298
"Steiner, Thomas Lorenz",2,1930,,,,,,,1,298
"Steinfeld, Edward S.",4,1218,8.33256099112836E-08,2023,0.000628582,1984,1,938,,
"Stenbacka, Rune",2,1930,,,,,,,1,298
"Stephen George F Hall, Stephen",6,956,0.0003902347,966,0.0016604464,1382,3,390,,
"Stephens, Clifford P.",20,288,0.0012799377,635,0.0151363627,347,,,2,112
"Sterbenz, Frederic P.",1,2736,0,2399,0.0002673868,2312,1,938,,
"Stern, Scott",10,677,0.00029166,1023,0.0099584521,503,4,300,,
"Stevens, Ed",2,1930,6.60256261392266E-07,1748,0.0002231423,2384,1,938,,
"Stevens, Guy V.G.",6,956,0.00252336,417,7.62273940006063E-07,3102,,,1,298
"Stewart, Gordon",4,1218,4.21355309050422E-05,1260,0.0010002504,1681,1,938,,
"Stiroh, Kevin J.",5,1065,0.0024841929,428,0.0009516029,1742,,,1,298
"Stivers, Chris T.",1,2736,0,2399,0.0008295636,1815,1,938,,
"Stock, James H.",4,1218,0.0037807568,269,4.09374406711703E-05,2778,2,556,,
"Stock, Toby",2,1930,1.81104773892863E-08,2250,0.0002379513,2341,1,938,,
"Stockman, Alan C.",1,2736,0,2399,0.000039032,2799,1,938,1,298
